# t,ax,ay,az (t in seconds since start)
1.614657,3611,1492,1805
1.615857,3671,1450,1517
1.617058,3605,1597,-1222
1.618258,5456,2653,2653
1.619459,4697,1276,1064
1.620659,3950,1510,567
1.621860,3534,818,724
1.623060,3638,892,316
1.624261,3539,880,-36
1.625461,3532,892,-176
1.626662,3589,985,-372
1.627862,3692,1061,-752
1.629063,3664,959,-995
1.630263,3732,840,-1205
1.631464,3765,716,-1232
1.632664,3797,667,-1348
1.633865,3779,593,-1578
1.688388,3789,667,-1714
1.689589,3866,791,-1935
1.690789,3900,840,-2016
1.691990,3961,891,-2026
1.693190,3976,966,-1953
1.694391,3998,1004,-1808
1.695591,3983,1070,-1685
1.696792,3976,1125,-1641
1.697992,3938,1207,-1699
1.699193,3903,1239,-1846
1.700393,3830,1262,-1882
1.701594,3804,1247,-2058
1.702794,3783,1265,-2307
1.703995,3774,1280,-2470
1.705195,3759,1195,-2469
1.706395,3744,1171,-2484
1.707596,3722,1163,-2478
1.708796,3685,1119,-2126
1.709997,3677,1070,-2198
1.711197,3633,768,-2094
1.688553,3630,953,-1843
1.689753,3602,904,-1742
1.690954,3547,880,-1539
1.692154,3502,848,-1317
1.693355,3512,820,-1236
1.694555,3531,902,-1077
1.695756,3639,1000,-958
1.696956,3727,1269,-751
1.698157,3740,1392,-600
1.699357,3731,1404,-319
1.700558,3626,1392,201
1.701758,3334,1382,705
1.702959,3493,1527,847
1.704159,3476,1591,1385
1.705359,3441,1748,1745
1.706560,3459,1951,1874
1.707760,3507,2076,2290
1.708961,3533,2167,2429
1.710161,3983,2041,2572
1.711362,3942,2296,2973
1.688637,3929,2274,2989
1.689838,3860,2343,3018
1.691038,3778,2273,3081
1.692239,3673,2215,3165
1.693439,3608,2076,3447
1.694640,3584,1994,3563
1.695840,3559,1771,4143
1.697041,3481,1685,5071
1.698241,3317,1505,6105
1.699442,3211,1161,6488
1.700642,3013,667,6836
1.701843,2874,486,6779
1.703043,2811,255,6682
1.704244,2752,367,6335
1.705444,2772,513,5755
1.706645,2846,822,5519
1.707845,2919,1149,5365
1.709046,3091,1300,5362
1.710246,3238,1611,5305
1.711447,3282,1839,5184
1.739531,3527,1836,3600
1.740731,3619,1681,3267
1.741932,3714,1541,3202
1.743132,3788,1546,3166
1.744333,3773,1687,2755
1.745533,3664,1880,2629
1.746734,3697,2097,2358
1.747934,3363,2093,22
1.749135,5136,2505,331
1.750335,4839,2226,2273
1.751536,3972,2180,478
1.752736,3508,1406,964
1.753936,3511,1279,773
1.755137,3499,1254,111
1.756337,3413,1159,-121
1.757538,3498,1141,-358
1.758738,3547,1142,-594
1.759939,3607,1031,-979
1.761139,3695,825,-1241
1.762340,3742,675,-1371
1.791500,3787,640,-1704
1.792700,3791,539,-2020
1.793901,3859,491,-2154
1.795101,3936,507,-2283
1.796302,3969,517,-2426
1.797502,4001,516,-2505
1.798702,4005,591,-2541
1.799903,4051,646,-2530
1.801103,4055,749,-2340
1.802304,4072,877,-2211
1.803504,4031,1122,-2123
1.804705,3984,1251,-2169
1.805905,3881,1428,-2299
1.807106,3840,1483,-2369
1.808306,3800,1779,-2545
1.809507,3774,1535,-2517
1.810707,3756,1303,-2434
1.811908,3730,1224,-2282
1.813108,3694,1223,-2217
1.814309,3645,1222,-2192
1.841377,3634,1234,-2128
1.842577,3593,1248,-2194
1.843778,3597,1250,-2282
1.844978,3598,1149,-2284
1.846179,3598,1024,-2297
1.847379,3571,988,-2101
1.848580,3517,844,-1758
1.849780,3500,802,-1638
1.850981,3428,823,-1465
1.852181,3470,894,-1267
1.853382,3477,1006,-1210
1.854582,3526,1115,-985
1.855782,3547,1151,-708
1.856983,3824,1256,-332
1.858183,3670,1413,-198
1.859384,3719,1447,-20
1.860584,3734,1504,411
1.861785,3697,1440,594
1.862985,3600,1405,950
1.864186,3508,1386,1339
1.882012,3519,1430,1747
1.883213,3553,1496,1733
1.884413,3536,1523,1964
1.885614,3715,1384,2149
1.886814,3789,1595,2365
1.888014,3821,2009,2592
1.889215,3755,2013,2578
1.890415,3710,2227,2705
1.891616,3671,2359,3004
1.892816,3672,2421,3252
1.894017,3651,2395,3723
1.895217,3637,2351,4064
1.896418,3571,2296,4848
1.897618,3443,2167,5466
1.898819,3095,1876,5748
1.900019,3182,1509,6102
1.901220,3031,1335,6416
1.902420,2919,1104,6526
1.903621,2898,1068,6480
1.904821,2871,1089,6229
1.918007,2868,1228,5761
1.919207,2897,1442,5521
1.920408,3012,1670,5117
1.921608,3121,1785,4889
1.922809,3248,2014,4794
1.924009,3308,2222,4753
1.925210,3403,2320,4679
1.926410,3443,2371,4428
1.927611,3434,2294,4275
1.928811,3465,2193,3849
1.930012,3425,2107,3482
1.931212,3378,1994,3265
1.932413,3401,1826,2963
1.933613,3346,1750,2763
1.934814,3349,1712,2639
1.936014,3366,1744,2595
1.937214,3356,1759,2478
1.938415,3550,1529,1980
1.939615,3740,1445,1709
1.940816,3832,1540,1262
1.952380,3532,1596,-1892
1.953581,5674,2376,-523
1.954781,5140,1820,1179
1.955982,4136,1827,-362
1.957182,3751,1227,19
1.958383,3703,1004,-714
1.959583,3611,871,-835
1.960784,3519,749,-973
1.961984,3600,656,-1224
1.963185,3661,505,-1486
1.964385,3666,448,-1612
1.965586,3710,283,-1803
1.966786,3762,242,-1896
1.967986,3806,312,-2043
1.969187,3838,331,-2046
1.970387,3916,477,-2063
1.971588,3932,588,-2004
1.972788,3967,659,-1881
1.973989,3941,739,-1691
1.975189,3938,908,-1544
2.017464,3961,1170,-1212
2.018665,3937,1277,-885
2.019865,3901,1530,-717
2.021066,3874,1736,-694
2.022266,3836,1820,-840
2.023467,3795,1847,-1102
2.024667,3751,1741,-1283
2.025868,3777,1625,-1679
2.027068,3776,1544,-2272
2.028269,3767,1405,-2636
2.029469,3777,1155,-2630
2.030670,3748,799,-2446
2.031870,3707,977,-2102
2.033071,3694,1028,-1926
2.034271,3663,1173,-1574
2.035472,3640,1227,-1323
2.036672,3557,1316,-1240
2.037873,3529,1288,-1087
2.039073,3508,1041,-771
2.040274,3457,1163,-836
2.017592,3455,1181,-757
2.018793,3479,1174,-655
2.019993,3545,1164,-488
2.021194,3646,1196,-444
2.022394,3652,1244,-114
2.023595,3641,1305,74
2.024795,3664,1353,224
2.025996,3680,1418,334
2.027196,3719,1422,635
2.028397,3703,1437,915
2.029597,3694,1394,1103
2.030798,3648,1332,1440
2.031998,3703,1327,1589
2.033199,4078,1249,2032
2.034399,4006,1640,2209
2.035600,3813,1838,2315
2.036800,3656,2071,2736
2.038001,3364,2254,3157
2.039201,3596,2279,3219
2.040401,3586,2359,3547
2.061085,3536,2326,3793
2.062285,3539,2293,3941
2.063486,3501,2237,4272
2.064686,3499,2080,4782
2.065887,3483,1885,5103
2.067087,3391,1729,5687
2.068287,3274,1639,5904
2.069488,3142,1452,5800
2.070688,3089,1258,5685
2.071889,3069,1262,5417
2.073089,3074,1233,5307
2.074290,3124,1037,5399
2.075490,3235,1171,5468
2.076691,3242,1327,5186
2.077891,3235,1613,4849
2.079092,3253,1852,4651
2.080292,3315,1963,4272
2.081493,3354,2065,3892
2.082693,3403,2056,3671
2.083894,3440,1995,3279
2.097564,3450,1929,2892
2.098764,3488,1861,2647
2.099965,3460,1761,2588
2.101165,3504,1800,2391
2.102366,3694,1675,1988
2.103566,3824,1710,1867
2.104767,3858,1867,1619
2.105967,3864,1898,1238
2.107168,2522,187,2561
2.108368,5243,3487,35
2.109569,4177,2010,160
2.110769,3901,1961,559
2.111970,3652,1264,656
2.113170,3719,1249,89
2.114371,3523,1252,-138
2.115571,3481,1241,-117
2.116772,3583,1210,-313
2.117972,3636,1162,-728
2.119173,3691,984,-1090
2.120373,3706,832,-1371
2.134839,3792,518,-1734
2.136040,3801,633,-2034
2.137240,4069,507,-2053
2.138441,3905,431,-2065
2.139641,3924,444,-1969
2.140842,3900,482,-1798
2.142042,3879,644,-1708
2.143243,3896,782,-1546
2.144443,3910,1042,-1368
2.145644,3921,1333,-1320
2.146844,3909,1566,-1284
2.148045,3893,1679,-1297
2.149245,3842,1782,-1397
2.150446,3820,1844,-1532
2.151646,3810,1867,-1980
2.152847,3791,1859,-2346
2.154047,3766,1563,-2413
2.155248,3741,1366,-2468
2.156448,3710,1330,-2420
2.157649,3674,1284,-2260
2.186085,3655,1308,-2159
2.187285,3620,1333,-1901
2.188486,3553,1324,-1611
2.189686,3565,1340,-1350
2.190887,3565,1317,-1017
2.192087,3543,1302,-822
2.193288,3541,1291,-677
2.194488,3556,1291,-628
2.195689,3603,1343,-551
2.196889,3740,1403,-407
2.198090,3780,1502,-200
2.199290,3719,1430,26
2.200491,3623,1403,207
2.201691,3566,1247,333
2.202891,3558,1215,510
2.204092,3583,1197,732
2.205292,3566,1188,965
2.206493,3587,1226,1081
2.207693,3640,1195,1277
2.208894,4079,1125,1646
2.240248,3929,1476,1839
2.241449,3840,1784,1976
2.242649,3679,1898,2136
2.243850,3601,2161,2481
2.245050,3608,2362,2660
2.246251,3583,2387,3008
2.247451,3614,2426,3241
2.248652,3589,2407,3714
2.249852,3595,2307,3728
2.251053,3603,2147,4161
2.252253,3561,1933,4765
2.253454,3528,1662,5081
2.254654,3363,1284,5557
2.255855,3187,1345,5667
2.257055,3047,1102,5391
2.258256,2993,972,5502
2.259456,2940,993,5354
2.260657,2979,1041,5277
2.261857,3023,1033,5291
2.263058,3104,1133,5005
2.280494,3140,1359,4538
2.281695,3169,1586,4400
2.282895,3251,1794,4201
2.284096,3382,1847,3995
2.285296,3453,1883,3935
2.286497,3480,1868,3935
2.287697,3528,1836,3845
2.288898,3495,1763,3577
2.290098,3495,1750,3459
2.291299,3445,1680,3229
2.292499,3417,1660,2994
2.293700,3533,1401,2579
2.294900,3640,1397,2396
2.296101,3678,1450,2051
2.297301,3643,1589,1782
2.298502,3637,1790,1651
2.299702,4019,131,-274
2.300903,5005,3874,1784
2.302103,3843,2062,750
2.303303,3992,1815,604
2.323547,3499,1449,861
2.324748,3542,1510,177
2.325948,3534,1442,12
2.327149,3526,1419,-174
2.328349,3675,1427,-517
2.329550,3712,1319,-838
2.330750,3694,1089,-1045
2.331950,3781,1004,-1385
2.333151,3852,832,-1728
2.334351,3849,646,-1895
2.335552,3872,525,-2010
2.336752,3923,511,-2076
2.337953,3940,521,-1816
2.339153,3905,510,-1987
2.340354,3904,539,-1866
2.341554,3899,742,-1789
2.342755,3887,963,-1753
2.343955,3850,1049,-1639
2.345156,3894,1222,-1500
2.346356,3876,1390,-1488
2.323705,3860,1540,-1514
2.324905,3808,1556,-1614
2.326106,3809,1634,-1749
2.327306,3793,1610,-1832
2.328507,3762,1594,-2180
2.329707,3748,1481,-2281
2.330908,3747,1240,-2241
2.332108,3747,1130,-2093
2.333309,3735,1142,-1936
2.334509,3692,1245,-1875
2.335710,3662,1359,-1823
2.336910,3642,1403,-1830
2.338111,3567,1376,-1771
2.339311,3581,1347,-1669
2.340512,3556,1288,-1584
2.341712,3565,1245,-1295
2.342913,3534,1221,-1088
2.344113,3526,1215,-1003
2.345314,3521,1187,-794
2.346514,3528,1195,-545
2.361902,3568,1240,-448
2.363102,3744,1398,-315
2.364303,3788,1416,119
2.365503,3707,1408,331
2.366704,3667,1349,452
2.367904,3585,1307,714
2.369105,3543,1221,999
2.370305,3523,1148,1113
2.371506,3504,1121,1296
2.372706,3553,1221,1564
2.373907,3663,1393,1943
2.375107,3920,1311,1912
2.376308,4094,1510,2407
2.377508,3949,1903,2741
2.378709,3832,2177,2940
2.379909,3695,2374,3778
2.381109,3645,2384,5106
2.382310,3622,2297,6230
2.383510,3540,2141,6801
2.384711,3306,2053,7187
2.410264,3035,1742,7102
2.411464,2933,1422,6992
2.412665,2783,1048,6706
2.413865,2766,1086,6649
2.415066,2776,978,6619
2.416266,2857,1103,6430
2.417466,2969,1211,6347
2.418667,3094,1596,6121
2.419867,3181,2033,5890
2.421068,3262,2189,5396
2.422268,3318,2397,4743
2.423469,3344,2393,4324
2.424669,3393,2184,3605
2.425870,3412,2011,3021
2.427070,3606,1658,2508
2.428271,3705,1503,2184
2.429471,3824,1555,1982
2.430672,3837,1704,1701
2.431872,3868,1903,1569
2.433073,3633,2671,2454
2.457668,3855,825,483
2.458868,4503,2265,807
2.460068,4031,2547,621
2.461269,3719,1373,1292
2.462469,3644,1625,721
2.463670,3470,1549,613
2.464870,3375,1515,547
2.466071,3452,1498,145
2.467271,3554,1454,-254
2.468472,3553,1277,-275
2.469672,3613,1149,-651
2.470873,3666,937,-1060
2.472073,3695,777,-1133
2.473274,3699,669,-1169
2.474474,3723,623,-1253
2.475675,3810,637,-1291
2.476875,3810,643,-1460
2.478076,3815,638,-1714
2.479276,3861,697,-2032
2.480477,3902,755,-2217
2.494109,3970,750,-2413
2.495310,4006,760,-2464
2.496510,4010,782,-2423
2.497710,3976,920,-2299
2.498911,3930,987,-2321
2.500111,3872,1175,-2512
2.501312,3888,1389,-2622
2.502512,3861,1479,-2771
2.503713,3831,1461,-2860
2.504913,3830,1517,-2939
2.506114,3802,1450,-2854
2.507314,3800,1355,-2651
2.508515,3787,1275,-2456
2.509715,3776,1322,-2398
2.510916,3713,1352,-2318
2.512116,3678,1443,-2325
2.513317,3663,1486,-2354
2.514517,3624,1408,-2333
2.515718,3575,1366,-2206
2.516918,3542,1300,-2059
2.546115,3515,1248,-1978
2.547316,3461,1137,-1782
2.548516,3508,1136,-1339
2.549717,3457,1196,-1360
2.550917,3451,1241,-1263
2.552118,3444,1270,-985
2.553318,3460,1333,-777
2.554519,3510,1337,-672
2.555719,3582,1362,-201
2.556920,3535,1342,99
2.558120,3536,1404,178
2.559321,3589,1475,335
2.560521,3669,1478,628
2.561722,3684,1457,895
2.562922,3668,1442,1049
2.564122,3641,1430,1370
2.565323,3636,1374,1652
2.566523,3652,1356,1889
2.567724,3648,1205,2226
2.568924,4192,1054,2565
2.633174,4075,1441,3112
2.634374,3969,1794,3594
2.635575,3791,1985,4683
2.636775,3622,2301,6036
2.637976,3565,2546,6571
2.639176,3372,2623,7328
2.640377,3139,2551,7756
2.641577,3047,2348,7836
2.642778,2914,2121,7693
2.643978,2888,1980,7284
2.645179,2931,1779,6808
2.646379,2966,1552,6618
2.647580,3096,1410,6444
2.648780,3225,1417,6508
2.649981,3246,1519,6512
2.651181,3252,1694,6324
2.652382,3134,1819,5946
2.653582,3040,2146,5513
2.654783,3002,2202,5270
2.655983,2975,2200,4526
2.633287,3051,2014,4003
2.634487,3127,1705,3187
2.635688,3382,1565,3026
2.636888,3480,1591,2575
2.638089,3507,1692,2163
2.639289,3545,1910,2020
2.640490,1579,2742,3720
2.641690,4822,3354,1932
2.642891,4063,2542,589
2.644091,3715,1578,944
2.645292,3492,1366,723
2.646492,3340,1281,33
2.647693,3203,1152,26
2.648893,3263,1240,-218
2.650094,3304,1179,-545
2.651294,3305,1003,-694
2.652495,3307,692,-921
2.653695,3361,612,-1216
2.654896,3405,488,-1464
2.656096,3446,477,-1512
2.633367,3598,522,-1712
2.634567,3726,626,-1965
2.635768,3859,734,-2183
2.636968,3957,743,-2704
2.638169,4145,728,-3335
2.639369,4319,690,-3967
2.640570,4375,571,-4290
2.641770,4384,470,-4371
2.642971,4342,456,-4220
2.644171,4268,629,-4137
2.645372,4109,976,-4001
2.646572,4032,1150,-3794
2.647773,3965,1452,-3406
2.648973,3901,1486,-3471
2.650174,3874,1483,-3742
2.651374,3839,1464,-3989
2.652574,3837,1415,-4091
2.653775,3796,1309,-4071
2.654975,3758,1308,-3850
2.656176,3712,1357,-3436
2.678964,3631,1454,-3358
2.680164,3551,1495,-3101
2.681365,3514,1495,-2875
2.682565,3469,1450,-2786
2.683766,3396,1401,-2547
2.684966,3350,1312,-2284
2.686167,3090,1323,-2199
2.687367,3316,1355,-2090
2.688568,3313,1382,-1943
2.689768,3319,1436,-1731
2.690969,3322,1457,-1595
2.692169,3356,1496,-1330
2.693369,3431,1556,-1220
2.694570,3522,1503,-1155
2.695770,3474,1468,-489
2.696971,3337,1531,83
2.698171,3377,1842,367
2.699372,3384,1908,471
2.700572,3459,1988,853
2.701773,3490,2099,1372
2.721259,3515,2247,1618
2.722459,3553,2179,1970
2.723660,3520,2085,2249
2.724860,3471,1916,2477
2.726061,3504,1877,2529
2.727261,3800,1624,2856
2.728462,3847,1678,3106
2.729662,3806,1860,3402
2.730863,3680,1924,3790
2.732063,3621,1930,4889
2.733263,3550,1964,6645
2.734464,3489,2052,7317
2.735664,3332,2078,8487
2.736865,3109,1976,8901
2.738065,3002,1622,8967
2.739266,2841,1623,8593
2.740466,2719,1667,7835
2.741667,2745,1608,7283
2.742867,2784,1372,7406
2.744068,2914,1258,7549
2.774265,3020,1153,7467
2.775465,3047,1382,7349
2.776666,3028,1701,6994
2.777866,2946,1864,6382
2.779067,2888,2125,5785
2.780267,2809,2258,5363
2.781468,2830,2234,4682
2.782668,2843,2043,4300
2.783868,2887,1848,4088
2.785069,2983,1823,3979
2.786269,3200,1837,3548
2.787470,3536,1695,3123
2.788670,3620,1805,2928
2.789871,3424,1924,3487
2.791071,3218,533,1088
2.792272,4956,2422,2566
2.793472,3857,2635,536
2.794673,3504,2130,1033
2.795873,3296,1516,1298
2.797074,3120,1459,402
2.820321,2949,1282,400
2.821521,3001,1275,31
2.822721,2917,1142,-16
2.823922,3052,831,-62
2.825122,3166,870,-410
2.826323,3353,731,-432
2.827523,3689,767,-905
2.828724,3812,752,-1522
2.829924,3913,633,-2059
2.831125,3997,599,-2386
2.832325,4172,262,-2805
2.833526,4136,368,-3239
2.834726,4084,194,-3365
2.835927,4151,182,-3616
2.837127,4198,171,-3709
2.838328,4157,208,-3528
2.839528,4126,304,-3433
2.840729,4062,433,-3136
2.841929,3974,782,-2852
2.843130,3932,1215,-2589
2.857296,3913,1536,-2444
2.858497,3940,1675,-2561
2.859697,3945,1752,-2813
2.860898,3944,1613,-2632
2.862098,3954,1623,-2981
2.863299,3920,1592,-3241
2.864499,3979,1478,-3308
2.865700,3989,1478,-3735
2.866900,3996,1434,-3903
2.868101,4051,1307,-3916
2.869301,4073,1290,-3954
2.870502,4063,1274,-3746
2.871702,4030,1306,-3665
2.872903,4029,1468,-3459
2.874103,4174,1584,-3153
2.875303,4179,1693,-2483
2.876504,4145,2136,-2600
2.877704,4284,2213,-2951
2.878905,4207,1909,-2681
2.880105,4225,1826,-1920
2.911011,4200,2264,-2380
2.912211,4115,2684,-2227
2.913412,4111,2532,-1968
2.914612,3956,2822,-1157
2.915813,4001,5051,1073
2.917013,5469,5594,-2943
2.918214,4953,4774,-2214
2.919414,4918,4309,-1642
2.920615,4796,3754,-2496
2.921815,4715,3322,-1313
2.923016,4727,3219,-572
2.924216,4696,3088,286
2.925417,4910,3168,1447
2.926617,5130,3115,2761
2.927818,5216,2998,2689
2.929018,5601,788,1847
2.930219,4884,306,94
2.931419,5373,2269,-19
2.932619,4793,2062,1887
2.933820,4459,2231,687
2.911140,3885,1844,2070
2.912341,3464,1202,1404
2.913541,2595,816,655
2.914742,2441,755,1730
2.915942,2318,250,1630
2.917143,1753,67,1508
2.918343,1480,131,1417
2.919544,1707,0,1736
2.920744,1587,79,1171
2.921945,1456,167,523
2.923145,1268,21,694
2.924346,1308,-248,854
2.925546,1061,-1019,1407
2.926747,312,-1218,1809
2.927947,-410,-2046,2427
2.929148,-615,-2582,2779
2.930348,-1547,-3093,3594
2.931549,-2446,-3700,4113
2.932749,-2360,-3763,4192
2.933950,-833,-2821,4244
2.953238,1199,-2093,4100
2.954438,2493,-373,3710
2.955639,2812,1126,3414
2.956839,3209,2341,2958
2.958040,3328,2868,3281
2.959240,3475,3552,3215
2.960441,3587,4012,4461
2.961641,3985,4100,4762
2.962842,4171,4338,5640
2.964042,4308,4599,5855
2.965243,4406,4612,6104
2.966443,4716,4494,5896
2.967644,4748,4061,5784
2.968844,4696,3501,5719
2.970045,4590,2972,6084
2.971245,4560,2349,6102
2.972446,4364,1935,6188
2.973646,4287,1760,6389
2.974847,4058,1591,6864
2.976047,3918,1431,7085
3.000987,3733,1131,7349
3.002187,3580,1187,7521
3.003388,3501,1103,7522
3.004588,3498,984,7390
3.005789,3470,879,7004
3.006989,3524,581,6561
3.008190,3581,399,6243
3.009390,3508,252,5463
3.010591,3467,62,4721
3.011791,3382,-141,4328
3.012992,3227,-392,3452
3.014192,3018,-530,2677
3.015393,2874,-639,2045
3.016593,2813,-587,1613
3.017794,2735,-583,1108
3.018994,2789,-389,652
3.020195,2825,-148,395
3.021395,2863,177,75
3.022596,2886,331,-314
3.023796,2875,664,-548
3.053361,2878,882,-909
3.054562,2971,1751,-2010
3.055762,3521,2431,-1354
3.056962,3299,2679,-1739
3.058163,3019,2639,-1998
3.059363,3038,2652,-2190
3.060564,3179,3126,-2687
3.061764,3338,3592,-3002
3.062965,3448,4081,-3495
3.064165,3477,4210,-4095
3.065366,3439,4529,-4315
3.066566,3372,4722,-4640
3.067767,3450,4901,-4781
3.068967,3399,4865,-4620
3.070168,3394,4778,-4901
3.071368,3386,4709,-4957
3.072569,3339,4430,-5175
3.073769,3322,4263,-4879
3.074970,3325,3866,-5036
3.076170,3308,3897,-5071
3.094451,3319,3660,-5244
3.095652,3328,3473,-5422
3.096852,3286,3379,-5548
3.098053,3261,3320,-5469
3.099253,3241,3379,-5509
3.100454,3275,3458,-5628
3.101654,3301,3489,-5500
3.102855,3272,3294,-5469
3.104055,3237,3165,-5328
3.105256,3211,3186,-5259
3.106456,3138,3081,-5015
3.107657,3074,2920,-4868
3.108857,3091,2858,-4524
3.110058,3035,2879,-4135
3.111258,2990,2901,-3851
3.112459,2974,2858,-3365
3.113659,3003,2838,-2914
3.114860,3054,2677,-2405
3.116060,3070,2486,-2208
3.117261,3105,2355,-1919
3.164449,3035,2183,-1730
3.165650,2992,1986,-1553
3.166850,2940,1895,-1227
3.168051,2931,1839,-803
3.169251,3324,1728,-299
3.170452,3684,1700,58
3.171652,3805,1807,851
3.172853,3786,2040,2157
3.174053,3775,2369,3047
3.175254,3705,2648,5035
3.176454,3754,2715,6619
3.177655,3725,2773,7761
3.178855,3697,2702,8219
3.180056,3875,2524,8867
3.181256,3989,1985,9535
3.182456,4068,1492,9900
3.183657,4280,990,10389
3.184857,4359,830,10711
3.186058,4455,540,11085
3.187258,4465,412,11209
3.208342,4555,444,11764
3.209542,4414,594,11877
3.210743,4280,740,11986
3.211943,4010,803,11839
3.213144,3751,773,11522
3.214344,3349,484,11280
3.215545,3385,101,10527
3.216745,3090,-70,9558
3.217946,2797,-220,8335
3.219146,2650,-230,7651
3.220347,2346,-187,6376
3.221547,2218,-113,5254
3.222748,2034,-148,4791
3.223948,1886,-197,3794
3.225149,1220,-231,3889
3.226349,1741,-1460,1364
3.227550,1723,-307,1331
3.228750,1011,-598,35
3.229951,755,-887,-1309
3.231151,841,-997,-1877
3.208554,978,-1029,-3073
3.209754,832,-1066,-4207
3.210955,760,-1134,-5024
3.212155,789,-817,-5313
3.213356,782,-713,-5936
3.214556,840,-452,-6199
3.215757,885,-187,-6352
3.216957,1252,235,-6400
3.218157,1575,331,-5734
3.219358,3002,915,-5937
3.220558,2267,1390,-5681
3.221759,2452,1904,-5235
3.222959,4450,2714,-3149
3.224160,4567,1378,-2112
3.225360,3417,3520,-2662
3.226561,2681,4366,-2847
